NPLV,TST,C
512324,1622.5353,0.06897589
512327,1640.2379,0.15898429
512328,1626.9026,0.15155706
512331,1660.4165,0.11523596
512333,1654.9114,0.083599456
512339,1611.4397,0.21163519
512344,1620.8104,0.20657678
512348,1580.2456,0.22861877
512349,1624.5228,0.057184957
512350,1633.4543,0.12233232
512352,1643.0337,0.09990207
512354,1654.3701,0.075844124
512355,1633.9963,0.10724652
512356,1651.3724,0.12826005
512358,1645.4244,0.14489204
512361,1674.0907,0.07364691
512362,1666.0154,0.060922533
512363,1607.9926,0.094018884
512366,1634.9972,0.069203354
512367,1631.6926,0.08617016
512368,1639.1536,0.108753406
512369,1586.8197,0.088946216
512370,1632.0181,0.13131168
512371,1651.0024,0.048274484
512372,1603.4005,0.067317046
512373,1621.7222,0.08340537
512374,1657.8048,0.05211566
512375,1638.0817,0.078802794
512376,1634.222,0.0535224
512377,1631.1039,0.06387593
512379,1661.8069,0.05759111
512380,1650.5471,0.11271536
512381,1613.3793,0.096981935
512382,1568.8367,0.07199791
512383,1585.2124,0.07843117
512384,1648.8175,0.0978736
512385,1672.4462,0.07118286
512386,1637.3196,0.06982101
512387,1642.8816,0.12053738
512390,1650.4938,0.06731433
512391,1656.9938,0.10387111
512392,1643.2189,0.072354294
512393,1662.618,0.09375856
512394,1657.2175,0.03702529
512395,1609.7166,0.063299045
512396,1610.3828,0.046449434
512397,1656.0516,0.04492405
512398,1604.5309,0.05504137
512399,1614.2356,0.15514383
512402,1639.0288,0.066439494
512403,1637.5967,0.04990675
512405,1645.3201,0.055001363
512407,1655.264,0.13576564
512408,1617.5529,0.035062287
512409,1622.7571,0.06083437
512410,1639.4534,0.062021304
512411,1646.7483,0.06355181
512412,1539.8317,0.05835886
512413,1631.4191,0.05578841
512414,1637.732,0.06341296
512415,1628.9198,0.12204682
512416,1651.5077,0.11390011
512417,1651.6316,0.06869411
512418,1639.1257,0.12034361
512419,1634.4586,0.1221636
512420,1613.474,0.08811285
512421,1613.116,0.13949914
512422,1626.1384,0.07817333
512423,1660.2423,0.068183005
512424,1585.3016,0.09166394
512425,1630.729,0.11212908
512426,1590.08,0.060023263
512427,1620.6497,0.05342567
512428,1572.7263,0.15552272
512430,1641.7013,0.11256667
512431,1593.2206,0.12175254
512432,1611.1842,0.060063757
512433,1607.1593,0.055252712
512434,1612.503,0.03485234
512435,1576.5819,0.060489703
512436,1598.113,0.05725816
512437,1587.1144,0.07505984
512438,1603.7407,0.07332676
512440,1616.7292,0.19612236
512442,1570.0533,0.057427082
512443,1624.4366,0.08986831
512444,1621.4347,0.119508356
512448,1553.6005,0.07793059
512449,1539.8445,0.049646188
512450,1578.0521,0.09371398
512451,1643.6578,0.03075625
512452,1626.142,0.08478159
512453,1612.0648,0.052862804
512454,1644.7163,0.14352024
512455,1617.3256,0.06297832
512456,1621.9216,0.06659335
512461,1632.8146,0.07933882
512462,1575.1229,0.06743752
512464,1631.7731,0.0896276
512469,1646.679,0.1252004
512471,1549.1666,0.05653869
512473,1649.9336,0.055285465
512474,1653.1923,0.062051732
512477,1631.07,0.03650883
512481,1662.8174,0.070185
512482,1670.5388,0.061998844
512485,1660.9904,0.069365405
512489,1644.83,0.07428496
512490,1639.5741,0.04131863
512491,1622.6158,0.18974222
512492,1616.0367,0.050501704
512494,1633.1556,0.12390068
512496,1643.3276,0.0597096
512497,1647.3641,0.06236037
512499,1648.1976,0.049002863
512500,1651.0704,0.06280503
512501,1614.4271,0.048764415
512502,1645.3271,0.08623825
512503,1614.9248,0.12662397
512504,1628.0609,0.076248534
512505,1630.8517,0.07882138
512506,1626.0587,0.08406969
512507,1593.4412,0.21112777
512508,1638.6398,0.093646415
512509,1645.3795,0.087075606
512511,1615.181,0.047610667
512512,1642.3643,0.050513227
512513,1666.2252,0.0735699
512514,1659.2401,0.047718886
512515,1665.438,0.050844137
512516,1642.9651,0.06328432
512517,1644.6039,0.09400049
512518,1633.8192,0.06378066
512519,1668.0911,0.07220465
512520,1650.1974,0.06314606
512521,1586.5636,0.11045425
512522,1622.9207,0.07525022
512523,1637.6777,0.08739353
512524,1617.6394,0.058017515
512525,1650.2833,0.05773436
512526,1667.1183,0.054803535
512527,1662.0017,0.0877326
512528,1661.7627,0.07440817
512529,1672.4078,0.07596354
512531,1639.3511,0.12565655
512532,1664.9155,0.2710285
