NPLV,TST,C
512324,1676.309313106303,0.036626387535501785
512327,1645.9804830678381,0.05011798032353318
512328,1657.4025009360741,0.06002221352281172
512331,1650.2382379527974,0.05418353530397609
512333,1652.6854727644427,0.07010885884055887
512339,1647.0880513624302,0.04862271758565255
512344,1660.5954681252656,0.04545951615028078
512348,1647.3430344392957,0.04362246680955953
512349,1634.5785312690991,0.03859509278213619
512350,1653.2534511707195,0.05439261090214647
512352,1662.287571375552,0.058732048001139715
512354,1667.204468357141,0.043367652225912476
512355,1647.714065260242,0.04627105507183555
512356,1654.0956070435905,0.04195404193594562
512358,1657.4080235916172,0.03948338352433881
512361,1670.3379591236182,0.05329831442782513
512362,1673.5044501679613,0.04718641874143889
512363,1664.6190816337946,0.056458056303903034
512366,1651.3643266011766,0.039370941954820105
512367,1652.1982808201906,0.04346238422434369
512368,1650.2092992608386,0.03518257847410687
512369,1636.0117326426412,0.04134432004779433
512370,1655.2026984462955,0.04775984224984461
512371,1645.4049306974723,0.039712690786444814
512372,1650.0761979153094,0.03605419769942881
512373,1641.641038467709,0.03843085277604834
512374,1654.600766094595,0.045197314887990066
512375,1664.0969674186524,0.04101516683570544
512376,1651.668406860252,0.0377892351635378
512377,1657.3246389471813,0.050888157091202924
512379,1649.0264811989107,0.04433095441524645
512380,1658.7726595386655,0.04799419478377563
512381,1636.9769275660628,0.053044533838820136
512382,1647.464762783725,0.04016700002516074
512383,1647.4922978900913,0.03558158123965372
512384,1656.2960876139919,0.047648534543158295
512385,1658.254958182023,0.03562782982357975
512386,1653.0258892792137,0.03962261109368291
512387,1656.6536882648736,0.10655082618038661
512390,1653.120799835931,0.03739854348017928
512391,1651.6305232671766,0.05453385263581447
512392,1662.0413278911528,0.04161797518010525
512393,1649.1578594099008,0.04548776954548999
512394,1650.6336830607022,0.03873911620494734
512395,1651.6497667074602,0.04135640634552772
512396,1649.1090528325628,0.03570256289730453
512397,1651.881185509247,0.03726144656531735
512398,1636.9526594256736,0.03670450212094744
512399,1653.8010735390978,0.042952535906535465
512402,1659.1303874193031,0.053687801681823154
512403,1646.545410060025,0.0393857759894616
512405,1647.6553549516275,0.03652048349896633
512407,1654.0398807035974,0.05423013526498256
512408,1655.6473374710815,0.043967513832297606
512409,1666.007598541585,0.05747241570808776
512410,1655.3128110261118,0.052557683190126325
512411,1660.3493874783426,0.04862563868128759
512412,1650.0174876645249,0.03948573274443882
512413,1655.9683573144246,0.0403458054624976
512414,1656.572495259772,0.06548559863922117
512415,1667.0206446711518,0.08463217824293026
512416,1649.0997383704969,0.049603964060000366
512417,1654.462298871573,0.03849208103053011
512418,1647.0935603494602,0.036758735714460804
512419,1649.6591131255268,0.0444686956924868
512420,1655.3167468170489,0.04025452134355253
512421,1659.7336230163548,0.052320361864319175
512422,1635.5788054654492,0.04063732099038894
512423,1660.7796770572818,0.058601202063128535
512424,1650.912427186384,0.06035736972652409
512425,1658.3126460084227,0.04408808164897463
512426,1643.8342778765739,0.03748121604859822
512427,1648.8444362249702,0.035647580721193846
512428,1661.6912106618174,0.039260379571941145
512430,1650.2377066852853,0.06813899995493503
512431,1650.0059201660479,0.05026069231700013
512432,1641.3532126446537,0.04127544073818153
512433,1647.8189054409484,0.03798146462854534
512434,1650.925868339689,0.041621713002653965
512435,1631.8653312066667,0.0412285502355305
512436,1649.1926381860278,0.05842628511610745
512437,1663.492714132695,0.0334813730168234
512438,1643.4296808493352,0.03560711087747063
512440,1653.2853579031337,0.05489348430042619
512442,1657.5580367157283,0.04005413839998153
512443,1673.6436983054734,0.03797299597633005
512444,1650.9720342883484,0.05551000808251769
512448,1634.2057225250337,0.03897197195751367
512449,1638.1051281657926,0.03912135514131024
512450,1647.4277285810022,0.034758953835708054
512451,1642.952978998383,0.03598489465994356
512452,1642.8408629707922,0.037675186944545795
512453,1632.512884730571,0.03362044396977038
512454,1648.1612792420078,0.03818138633404386
512455,1653.7440785853632,0.04151388813393348
512456,1652.6362923100908,0.03931159307199621
512461,1654.3134915415326,0.04027433430467758
512462,1647.0327943412346,0.03560946774501825
512464,1666.9878141434776,0.035644653133175566
512469,1668.2709683136854,0.07388093759881344
512471,1643.0846882276096,0.03699947827810932
512473,1672.0506780155868,0.05338717596700203
512474,1667.7503625772683,0.06694042105465647
512477,1646.204309329103,0.03762940932419102
512481,1649.8920327295561,0.05778604714839793
512482,1647.8073173204564,0.05496765211721484
512485,1655.5672019375418,0.04965101047954063
512489,1673.1582886895312,0.055947568390187094
512490,1652.091887639666,0.04784301986219448
512491,1662.7103797413006,0.04352762876894415
512492,1655.8498772383439,0.03709263120901665
512494,1654.528413980647,0.05153405694270403
512496,1644.752698401815,0.03836527386722799
512497,1656.6003668216563,0.04181699159283479
512499,1650.0970495768358,0.03641228539800674
512500,1651.5088485988117,0.03797181007873531
512501,1661.087491381616,0.037392806901855424
512502,1654.4869989419342,0.04426339489023589
512503,1650.6741486270876,0.04618179490943893
512504,1651.380235050209,0.047367658101289005
512505,1651.4462068887876,0.05147652702801468
512506,1647.944723757499,0.045689918954237865
512507,1660.3869950436035,0.04451651569820175
512508,1661.0091864739375,0.04065569693455024
512509,1657.1861955981608,0.044661416622816016
512511,1633.1148181739838,0.04423816747897302
512512,1654.5089983912526,0.045920809504302766
512513,1671.6543301610247,0.05742325580852448
512514,1645.9996853586133,0.042712070099358616
512515,1664.3056539565641,0.050864750108010476
512516,1672.3013472111227,0.053957160176798025
512517,1650.3851752184798,0.047786678847203
512518,1656.6968289544316,0.045179165587825504
512519,1665.8805557826404,0.0534649643437537
512520,1655.4442572995245,0.05653558111867751
512521,1627.6481767360742,0.06242657761940564
512522,1640.684213441406,0.060057846117601926
512523,1642.9944743783426,0.058065710118899175
512524,1646.796895161204,0.03730314772936877
512525,1660.150463149997,0.04312418020422116
512526,1684.66470098185,0.05166772964243475
512527,1651.7118079753536,0.056868688420757534
512528,1658.0411497660511,0.04720595713815632
512529,1657.5726838214835,0.043464508800871236
512531,1643.7886648003603,0.0462269901984841
512532,1651.1655970571585,0.047542745542726784
512533,1660.7502634018704,0.03753586444033677
512534,1659.4855022112336,0.0597994963977071
512535,1668.5702494691855,0.048810154520651655
512536,1666.6261080137213,0.059546957006273216
512537,1666.7606035990336,0.04327123422165137
512538,1650.9054423252746,0.05237373820558144
512539,1668.072194732727,0.05430686584374136
512540,1657.1852489759187,0.05080787934815173
512541,1666.4989519507892,0.08034307853009956
512542,1655.070182797327,0.043715393375488354
512544,1656.6559104844137,0.04222346461574526
512545,1656.5961105560814,0.05410273915876039
512546,1657.9639983741547,0.04630234862800104
512547,1649.931413983074,0.0441171988718582
512548,1647.587381849057,0.03906990627358007
512549,1659.3825712561043,0.042857474627150983
512550,1660.8526129526283,0.066322876840204
512551,1677.6323348543333,0.06400072258455508
512552,1674.4590781912846,0.05008194255243635
512553,1671.141540164461,0.04768363506908479
512554,1649.3655068805178,0.04598554334314331
512555,1665.5021337935061,0.0491316231059696
512556,1671.7467038770385,0.04897821298890859
512557,1657.8920063447215,0.038118808260439015
512558,1656.5850794617802,0.0475062291050146
512559,1649.3987714658197,0.055859629198372354
512560,1672.7710701122305,0.050904415038505874
512561,1667.8738328328132,0.04623385115604026
512562,1659.4626469782072,0.054196553057844744
512563,1635.0066757191967,0.05325314299830159
512564,1656.5680775351022,0.05915879059571543
512566,1647.7826980564464,0.044693241155039566
512567,1641.2287702762928,0.04236339589750607
512568,1645.1978725089548,0.0479476938462641
512569,1636.941026911425,0.051276985856756885
512570,1637.454760381829,0.048917827633514606
512571,1659.6410450739938,0.0564548105235503
512572,1658.311476449536,0.061615056988528344
512573,1636.4440029633267,0.07067950189513536
512574,1662.6389565919642,0.06502688201930723
512575,1651.1067935261833,0.07000055530365697
512576,1646.5669711887926,0.04147352195761384
512577,1635.2820190431185,0.04464499873226709
512578,1656.8319482288766,0.05819275358651997
512579,1656.5010733412296,0.051453669188795535
512580,1663.7118596301227,0.0335679229939187
512581,1651.75430989517,0.03651315299876457
512582,1652.9954378808732,0.03970452436335359
512583,1654.1509681856023,0.04202744458122205
512584,1658.1027169854494,0.03434343000913004
512585,1651.3681131325502,0.035469367346977504
512586,1650.0896482640737,0.03531520161244014
512588,1650.8449357238037,0.04655057870035147
512589,1662.760013511181,0.05194820603952855
512591,1674.158637820068,0.054946168954575915
512593,1636.3022881795944,0.04908018169195976
512594,1663.9416521025453,0.06234317696247968
512595,1660.477992230817,0.06994208030970916
512596,1664.6794598686963,0.07022317759019583
512597,1669.623940799366,0.048354566851287854
512598,1651.2443734889564,0.040720114606592896
512599,1653.65686664391,0.06685156020843866
512600,1655.2696252171106,0.05530089807450925
512602,1650.473497598672,0.05652456813258399
512603,1657.4704839015983,0.0653012568855012
512604,1669.8889361990464,0.06398725386560315
512605,1655.0925293105472,0.06577540295193873
512606,1646.2147549792332,0.07058782230624498
512607,1657.2028726752087,0.052754512042853925
512608,1639.3206793897236,0.057924169783602264
512609,1629.6300712402576,0.038451882876778455
512610,1641.0530869055597,0.04348054453918628
512612,1639.2697156244205,0.04836884584033114
512613,1668.8697839032304,0.08064953687760355
512614,1659.2372941960207,0.05293254601533184
512615,1656.765750671486,0.04581548779445214
512617,1660.2577564155677,0.04306321919730764
512619,1653.9313627495187,0.04240900905678558
512621,1658.5258165203945,0.07093316686930043
512626,1653.3056757610543,0.04984018419952983
512627,1666.7414268336759,0.05927254239831398
512628,1651.0901020745414,0.045876996591632926
512629,1672.0354635387785,0.08451215162988035
512630,1657.7025010822279,0.06256081786399813
512631,1653.535387755769,0.09626154033878581
