NPLV,TST,C
512324,1676.311846097155,0.040457990913027625
512327,1644.3208649580386,0.05570641380562972
512328,1662.1623248827423,0.05620979249637918
512331,1648.0319467510963,0.05671387631813639
512333,1652.2465592188673,0.06947800028778713
512339,1648.2821991749372,0.04865179516606892
512344,1665.1696594694363,0.04698870458058302
512348,1648.197801973161,0.045751968247441786
512349,1636.387835529354,0.03714400676531129
512350,1654.887735377146,0.05514691374072676
512352,1662.080027375007,0.057338097819372755
512354,1667.9887361377573,0.041330055205894584
512355,1646.0072965361041,0.04686805186412828
512356,1655.0069609019988,0.0438563573739325
512358,1655.7439904570647,0.042048106229050655
512361,1671.3563950046334,0.055547325507775615
512362,1671.1885822425286,0.04777576594049776
512363,1665.0278119865643,0.05042878172984172
512366,1645.3086000505848,0.04043805577425372
512367,1649.6742409344251,0.04865283980276876
512368,1652.667957718956,0.04098644732528745
512369,1638.4215195650727,0.04274476690307983
512370,1653.2080914935957,0.046311849733291915
512371,1645.1038162130799,0.04039609822531641
512372,1646.5231378137687,0.03938499082186583
512373,1640.9754595307375,0.04231360477183126
512374,1652.98474711912,0.04780881642522645
512375,1662.4157109105192,0.04686606182835784
512376,1649.1194104539538,0.04198856135649001
512377,1656.4373285020542,0.049628385404891215
512379,1649.8841728955545,0.04609935451072906
512380,1662.9142136773128,0.04541391165490985
512381,1638.7836692437654,0.05191497448931128
512382,1647.573078904803,0.04208945132461408
512383,1645.7606620508604,0.03820157613431094
512384,1658.7106825571414,0.047053921674015405
512385,1660.8897758938833,0.03993782495782248
512386,1653.3772546233633,0.04222669529825243
512387,1654.323050191603,0.09865354647533851
512390,1652.5515534241065,0.03875423504643455
512391,1651.647020122999,0.05141029904039335
512392,1662.4842161394756,0.04809320104742266
512393,1648.7371420819777,0.04400260264657635
512394,1650.0074420523388,0.04134298989659778
512395,1651.1791149839926,0.040277080097818004
512396,1649.2536941429883,0.037927816964439295
512397,1651.7859920429787,0.03830563340565577
512398,1638.5332925257942,0.0420333205334523
512399,1653.095725849024,0.042414809798179194
512402,1659.1894293973019,0.059960396323841085
512403,1645.141282236152,0.042028483418480436
512405,1649.0466949737852,0.03898598210699202
512407,1657.0054117304903,0.0523400724150847
512408,1654.9696611460186,0.04662233125956064
512409,1664.1805170164814,0.05565386633210626
512410,1657.989685524319,0.0505180308911643
512411,1651.9435591252018,0.053071713705981766
512412,1649.7992785287777,0.041455374778222025
512413,1658.8343726544438,0.04302640527417939
512414,1655.51862207987,0.06642113315422377
512415,1666.0277371192915,0.0743402465403245
512416,1650.9557684897773,0.05231088098832421
512417,1655.0179728228188,0.03977694207933689
512418,1644.558269384493,0.03822341161276932
512419,1648.2377305836244,0.04047059108954959
512420,1652.0641149756723,0.042512671928234616
512421,1661.0138287125226,0.05421183825445487
512422,1633.3224728224616,0.042342071711606644
512423,1663.2825132694632,0.05824221081695234
512424,1647.0087379958168,0.06471026561294946
512425,1659.6506450600111,0.04618823222467852
512426,1644.5882759265053,0.0374991374575381
512427,1648.0404396663446,0.038017722553895926
512428,1661.206556620759,0.04307850304204905
512430,1654.3950904628755,0.06339800704473068
512431,1651.0539894678511,0.05171332531793373
512432,1643.2763895132562,0.04633589925524142
512433,1649.1940586689263,0.042463368813529564
512434,1652.9712949140458,0.04316310701735974
512435,1637.2552679741182,0.04648776553415018
512436,1648.263927477099,0.056006460759955946
512437,1665.30873816559,0.04040482498046549
512438,1644.5867605180179,0.0390306291020162
512440,1651.34068028524,0.06101116653002383
512442,1658.3702133259883,0.04070442024882911
512443,1671.6097617320231,0.042443272977760294
512444,1651.8209748659624,0.05825197360693471
512448,1634.4597295171613,0.04022652459308772
512449,1639.5725861229541,0.04109153515727507
512450,1649.249451597848,0.038399268158891206
512451,1642.3020899711598,0.03893117162839037
512452,1641.3213371919735,0.04343557883900756
512453,1630.1525740199772,0.03987583514357592
512454,1647.8881993632579,0.04165941644682694
512455,1652.9004663456064,0.04629464255434802
512456,1650.6954434931736,0.04333075265045725
512461,1653.6948395978534,0.04201862895444004
512462,1651.6027791572508,0.04052763577815689
512464,1669.232414905726,0.03968873205395708
512469,1668.7405959400644,0.07629888335493114
512471,1644.999961193429,0.038828595608507314
512473,1673.1301901729983,0.05235559351979059
512474,1672.350873566149,0.06309515227481924
512477,1648.9165763450228,0.04103189327135124
512481,1652.6356145802006,0.05638524972485423
512482,1649.3843817488696,0.05435110807607642
512485,1657.521810218332,0.04971383144815003
512489,1672.952634454772,0.051961273975420635
512490,1654.0651676692864,0.049973894848070466
512491,1663.64854976614,0.0433492987223885
512492,1656.1875263969998,0.039628009626639094
512494,1654.2491772080748,0.05854500133844931
512496,1644.7911100170195,0.039179351594644814
512497,1655.5682508085374,0.045880631171598595
512499,1652.2357454893381,0.036913835578860375
512500,1654.0803025543794,0.041422239319430676
512501,1662.3595555902982,0.04172136606242685
512502,1656.7102564508098,0.047999500138820705
512503,1651.555961613554,0.04736699095930481
512504,1654.107580577879,0.04870808447740308
512505,1654.660017239472,0.05139582596740486
512506,1647.8625529146368,0.04719273604634409
512507,1658.0879929075923,0.04464677595291423
512508,1658.8932229458517,0.04402021012146333
512509,1656.2226674968033,0.05162795021769729
512511,1633.4789396548451,0.04511939152015844
512512,1654.9343696754113,0.0463471709195583
512513,1672.1600556114856,0.05725009368541157
512514,1648.989365487908,0.046991812279905974
512515,1665.894732403648,0.05224704144261472
512516,1672.5130540658295,0.053367644860242786
512517,1651.66231376799,0.056128138936405524
512518,1659.8579219780304,0.046316371319363545
512519,1667.2438510994252,0.052339696041924115
512520,1658.3040008405771,0.05988963191144139
512521,1628.508268131225,0.06254468283913449
512522,1639.8126849204941,0.06486415989252246
512523,1642.4007172984966,0.0613389790636295
512524,1650.2313818666794,0.04060188511257346
512525,1661.4160937285753,0.048860669560285806
512526,1687.0003435716349,0.04880569252882896
512527,1654.071384467607,0.058961529375059385
512528,1659.0945845374106,0.052002407564084495
512529,1657.666476282334,0.04780162864920794
512531,1647.4142576717356,0.04957182732973824
512532,1651.6125530926029,0.047670304515869705
512533,1660.0560398134996,0.045705955357989624
512534,1661.283697846102,0.057651177510340684
512535,1669.4377259895946,0.04888765788963989
512536,1666.5497864543947,0.05332672874648223
512537,1664.222571877869,0.050053596971865844
512538,1650.193401683353,0.05642331987209045
512539,1670.9175245065494,0.05520065517985165
512540,1656.2585759645772,0.0532893598003573
512541,1666.0648461034486,0.08557156657381546
512542,1654.1053406455787,0.04685403647494216
512544,1655.3332718929958,0.03996453343921857
512545,1661.5509353349366,0.05176820278170034
512546,1659.716639456525,0.05379014234959362
512547,1649.3492604955234,0.04764554065939824
512548,1647.1439963778516,0.04231959522161328
512549,1658.1740852029814,0.04373209059754045
512550,1659.7238166199716,0.06316839660705646
512551,1680.1314004782012,0.06727457094001177
512552,1683.7430322609175,0.05348108966192795
512553,1672.3402725893766,0.05230895459027276
512554,1649.3706848943473,0.04556844803518481
512555,1671.1326142191667,0.050202887116615795
512556,1675.323516939108,0.047468004528262824
512557,1657.7664966245704,0.04257856695456347
512558,1655.0456792448977,0.051303211876677995
512559,1650.479180110573,0.05362957647922505
512560,1675.4882854489465,0.05162042513570482
512561,1670.5647935457243,0.04716911094190861
512562,1661.6203471804733,0.058875094447004235
512563,1638.0960467209488,0.05485856817881973
512564,1658.7066251883773,0.05955312481669256
512566,1650.870422194867,0.04834237604176852
512567,1640.0145145498052,0.045462829919009226
512568,1645.5487696954185,0.04523145467919394
512569,1636.8900003623876,0.05013641600489744
512570,1640.919823298483,0.05057111580243373
