NPLV,TST,C
512324,1645.4635982513428,0.12458008408430032
512327,1640.876127243042,0.18114848132245243
512328,1655.0278186798096,0.1175677208811976
512331,1638.05735206604,0.2977819918305613
512333,1654.784746170044,0.17680122301680967
512339,1653.155330657959,0.19772324664518237
512344,1653.1464138031006,0.16330535529414192
512348,1646.0823383331299,0.12286838050931692
512349,1640.2699661254883,0.05487820688722422
512350,1646.4621572494507,0.09775357187027112
512352,1660.5954608917236,0.13676527456846088
512354,1640.9679927825928,0.08494266578054521
512355,1663.1674556732178,0.09033373431884684
512356,1668.3956489562988,0.08448162744753063
512358,1652.2151165008545,0.1597831005929038
512361,1658.2588596343994,0.07772155024576932
512362,1665.2276401519775,0.15303913212846965
512363,1652.4508953094482,0.19664460129570216
512366,1659.2286529541016,0.1428162790252827
512367,1648.1196899414062,0.15384043264202774
512368,1657.3091640472412,0.09513525175862014
512369,1640.4391536712646,0.08800545695703477
512370,1650.445722579956,0.11111648005316965
512371,1653.0202026367188,0.20952829718589783
512372,1653.043207168579,0.12790202820906416
512373,1650.7341327667236,0.06207872355298605
512374,1658.3479442596436,0.0978938439511694
512375,1658.6003551483154,0.10241346043767408
512376,1658.3697052001953,0.07354833270073868
512377,1655.9915161132812,0.08256854469073005
512379,1660.2854595184326,0.08271394460462034
512380,1654.2683296203613,0.14095668666413985
512381,1651.8971519470215,0.08693278685677797
512382,1658.9742965698242,0.07444382383255288
512383,1652.0779705047607,0.0808985673065763
512384,1647.5397262573242,0.10408486024243757
512385,1661.888334274292,0.07824414095375687
512386,1653.2171382904053,0.10066868888679892
512387,1650.1189422607422,0.1669331433949992
512390,1646.3377494812012,0.07412692822981626
512391,1663.3530235290527,0.09200181736377999
512392,1644.396375656128,0.08459328426397406
512393,1648.935224533081,0.09702275093877688
512394,1658.990530014038,0.08523036440601572
512395,1639.030673980713,0.06491729750996456
512396,1664.7439794540405,0.07206577301258221
512397,1655.5099906921387,0.05801383519428782
512398,1649.469181060791,0.07039612054359168
512399,1655.389247894287,0.15881957788951695
512402,1662.2832069396973,0.1013657451258041
512403,1645.5551586151123,0.10762649608659558
512405,1654.9289836883545,0.07470036917948164
512407,1664.8344402313232,0.10089934105053544
512408,1652.085454940796,0.15482989244628698
512409,1663.794834136963,0.09508677560370415
512410,1656.5014724731445,0.10174487362382933
512411,1656.4817810058594,0.09216409563669004
512412,1651.4293155670166,0.0728290886618197
512413,1645.0725994110107,0.08640601989463903
512414,1654.8984088897705,0.09717195556731895
512415,1654.461410522461,0.11568782618269324
512416,1655.4912796020508,0.14769139885902405
512417,1660.3810710906982,0.13454525970155373
512418,1655.4254703521729,0.15528203587746248
512419,1651.1063041687012,0.0688941622938728
512420,1659.8806457519531,0.09782073542010039
512421,1648.6300773620605,0.136707219586242
512422,1636.9573402404785,0.07912504821433686
512423,1648.0152072906494,0.09700012585381046
512424,1645.1902503967285,0.10096087394049391
512425,1640.992832183838,0.09364144600112922
512426,1654.5574131011963,0.0825959260109812
512427,1658.8710861206055,0.09692264627665281
512428,1641.0617275238037,0.08454287554195616
512430,1655.2609844207764,0.1519309880095534
512431,1649.0466613769531,0.08390918141230941
512432,1654.9141883850098,0.07452124208793975
512433,1643.9686851501465,0.05488032949506305
512434,1652.3990364074707,0.07577193292672746
512435,1647.162317276001,0.06978853000327945
512436,1650.3877964019775,0.08118773918249644
512437,1645.0588111877441,0.10865216987440363
512438,1640.215859413147,0.1672198642627336
512440,1651.6333560943604,0.10380585573147982
512442,1653.781949043274,0.10586409829556942
512443,1648.4252281188965,0.08876493960269727
512444,1650.9358882904053,0.10847871447913349
512448,1647.8103332519531,0.07530316920019686
