NPLV,TST,C
512324,1676.6090716383205,0.04159546904945304
512327,1661.545678497155,0.058799719371921064
512328,1662.2436277609797,0.0552156158539293
512331,1656.2466112748566,0.05542949996566944
512333,1662.4812765908482,0.06613289117229841
512339,1670.4738260956092,0.05064992018047211
512344,1675.7520198482334,0.05127846234198312
512348,1672.7362097965674,0.04757701020032341
512349,1655.9108294501834,0.03729263637121559
512350,1651.739080718588,0.052803242359885524
512352,1667.801378588991,0.06081921923630854
512354,1666.6572164155075,0.04033987822515718
512355,1663.0555044475343,0.050668342016799414
512356,1669.4459399352188,0.049592805596698465
512358,1673.2864659170914,0.04280226112587956
512361,1675.562520030532,0.05596885989150767
512362,1676.2030514661753,0.0493152089242961
512363,1665.592127253099,0.05345259387525011
512366,1669.4195120282259,0.039477694009977915
512367,1670.258159793058,0.04926835348705784
512368,1664.238995642637,0.042436788195580825
512369,1664.2630411689127,0.04117660801749091
512370,1658.7493122143242,0.04365906474287019
512371,1654.6068005500968,0.03924942890801147
512372,1656.4909976300753,0.03815845940211821
512373,1661.0865982393918,0.04388398362160239
512374,1661.7460536509082,0.046519826370414546
512375,1669.7374075289115,0.045554794277774965
512376,1670.0146999803,0.04109327608009672
512377,1665.256051248674,0.052803578166588344
512379,1662.1139142708805,0.047783653900974866
512380,1658.27348866888,0.044972765812844005
512381,1661.925714902101,0.05324610349419311
512382,1670.3570504146833,0.04205183724633891
512383,1669.1163238469605,0.03734856970418554
512384,1673.850567896563,0.05316388123429493
512385,1673.991221195743,0.04119573880926562
512386,1672.1550871522263,0.043904020858677034
512387,1652.556410318243,0.10426709753753588
512390,1662.816669227599,0.041053443298595435
512391,1671.9209350184913,0.056392828857538185
512392,1670.6853019678676,0.05139550663268335
512393,1664.9379116038904,0.04417018863072774
512394,1666.0127668926978,0.043018086177464034
512395,1663.1840522633831,0.03927049161612425
512396,1668.7188234388316,0.03658482296181785
512397,1665.993321914045,0.038795408743498246
512398,1656.4950241859146,0.041834807299340096
512399,1670.6448561990728,0.04131383211332736
512402,1660.3079604556433,0.057708848082366114
512403,1669.5016697358135,0.04188703603594092
512405,1662.216160051535,0.03946905082587926
512407,1665.9861573671828,0.060927458583479234
512408,1660.8240359841163,0.045404747318392086
512409,1656.202293845492,0.05775412886325444
512410,1657.0504034786159,0.05110121181511706
512411,1657.2334890760942,0.05203083567046227
512412,1656.5722574137474,0.040082357430506914
512413,1661.2485015639138,0.041290769471231
512414,1651.8926762395574,0.061275306149967824
512415,1655.1118878513016,0.07795319495986405
512416,1656.1451017753677,0.05654677050126803
512417,1675.138574430368,0.039120281393384276
512418,1662.884949611535,0.03846509631755461
512419,1664.7445099060496,0.04305888215749994
512420,1669.6989262946174,0.042608454519150935
512421,1666.367199289819,0.05786883640065415
512422,1660.163344318166,0.04151548574548675
512423,1654.7308406812601,0.061488959270921774
512424,1662.3276943692767,0.06643396651875323
512425,1656.2235976814818,0.04545325700770262
512426,1666.8861283502354,0.036989361576973606
512427,1670.631789706991,0.03700083213205603
512428,1665.8080187673734,0.04188994724539289
512430,1655.3887813639997,0.07918800748588374
512431,1661.4639509637832,0.053976876634001913
512432,1665.6496089007524,0.04329430948258154
512433,1666.5063317481836,0.042392499044099786
512434,1669.8122261091721,0.041530667520126824
512435,1647.2910816783087,0.045169392042998496
512436,1645.0441290892352,0.053155962676993136
512437,1672.6769653357037,0.03881513633218764
512438,1662.0820944436553,0.039373226407947416
512440,1668.271004498021,0.057837044971544196
512442,1661.3152531893961,0.03931067774822101
512443,1678.4687214040805,0.03935341406935198
512444,1664.3944523903187,0.0577464018801532
512448,1659.0445847234882,0.0406750320020114
512449,1664.130825882658,0.04131368193777547
512450,1667.930924407494,0.038611976730726395
512451,1665.9637618586296,0.038185323885440534
512452,1662.4532746070988,0.04276333052709873
512453,1661.8414536702915,0.04048015840220651
512454,1665.7967768751846,0.04272309042786593
512455,1670.4428406150992,0.0469854011220216
512456,1663.3682203490646,0.03982385499444527
512461,1673.7871645332677,0.0434479216370901
512462,1670.8798019447895,0.03897485449961233
512464,1671.475384831407,0.039117503741746495
512469,1670.133469577199,0.07784458461017808
512471,1664.0176586651423,0.037975704833255276
512473,1661.9784509517203,0.05183493671555131
512474,1660.0232052163567,0.06348889467612832
512477,1657.0277708285055,0.03916346155533901
512481,1663.6417036038556,0.05951407265898829
512482,1663.3392430109516,0.055962042119517205
512485,1667.2013349477659,0.051558641177270235
512489,1662.3906379320745,0.06128914369005227
512490,1658.465653805956,0.051516367678139004
512491,1659.7167143613221,0.042817793323595886
512492,1663.4846384549105,0.0384297938369213
512494,1656.0828229635852,0.06204668642569975
512496,1669.063031142674,0.03991802271018498
512497,1670.7915140448063,0.048963699501176135
512499,1673.0331831358274,0.037601368467494775
512500,1671.6412012514966,0.04095700149401253
512501,1678.1203730027787,0.0433193008160098
512502,1675.2864864012804,0.049431610139804974
512503,1673.9902813166318,0.049292593991349234
512504,1670.1237202649525,0.05076266712807942
512505,1673.181443866703,0.04990870877306226
512506,1670.014858731121,0.04540336712299126
512507,1678.1106978966932,0.04694880868441837
512508,1674.744576844371,0.045745740298781847
512509,1670.2178271696298,0.053783696248920695
512511,1657.804227437937,0.04364945615427682
512512,1667.176771322095,0.04943653768615686
512513,1671.1063193447264,0.06003895150470125
512514,1667.739832503026,0.04753355841018391
512515,1670.029449935474,0.05929959049438134
512516,1668.1953744531993,0.05535016579444496
512517,1662.2300821058782,0.061212200726069595
512518,1656.844148760458,0.052958310302101824
512519,1664.569525113165,0.060102122610418446
512520,1664.1181121257914,0.06146088388421622
512521,1655.3145847142446,0.06468033635303465
512522,1661.8678129932428,0.06446978600100357
512523,1661.5401410824504,0.06399050277915451
512524,1654.0120526042788,0.04081327121810684
512525,1672.400844383084,0.04807911884268083
512526,1672.6612984387427,0.049697000936377904
512527,1660.2351795195634,0.06618204201431058
512528,1657.5824272772904,0.05803671502871616
512529,1656.9921778392973,0.04470648231377492
512531,1659.8155959186856,0.04810663964665505
512532,1666.6361606411667,0.05370774565958527
512533,1665.9176278539608,0.044678882871621244
512534,1654.6243119547528,0.05938901070055866
512535,1660.5143645120056,0.04583646961155785
512536,1661.3121023967242,0.05613250117006599
512537,1666.998763623276,0.048828431038274986
512538,1652.96545050731,0.05206747363305352
512539,1665.5637683730138,0.0546121929133525
512540,1667.9312269556756,0.05293813389417531
512541,1668.9756244005307,0.09356991975259424
512542,1672.7544467866355,0.05178204864580743
512544,1675.7769773903904,0.040104903253334705
512545,1667.844661508728,0.055873985900925564
512546,1669.7435362261556,0.059157757729046995
512547,1667.6989195377778,0.049122922636833606
512548,1666.4054269316637,0.0424565319232648
512549,1672.3349202488387,0.04654921459241323
512550,1670.7114351071084,0.07031530175110656
512551,1663.7625455758575,0.07263417242360033
512552,1667.5299001474132,0.05461054320321155
512553,1670.1703135504683,0.05284968412575243
512554,1666.5554481984257,0.04731235654485718
512555,1670.6716105454761,0.05427040811585747
512556,1670.1426216372345,0.05028384942304401
512557,1671.7539014244578,0.04301680096171673
512558,1667.4546957752964,0.053031407526963226
512559,1650.9399368502977,0.053556059299736
512560,1665.0940640410518,0.05461917319657255
512561,1662.5570823831365,0.04800515825867843
512562,1667.0714501718949,0.05978049352253799
512563,1649.2436822698526,0.05343751748211783
512564,1658.352805833358,0.06842606234377302
512566,1663.6515651341535,0.05122925200892129
512567,1659.5037292784766,0.042786087499705784
512568,1660.6908169413887,0.04370775510628999
512569,1662.6803531366083,0.049340377658337556
512570,1652.2823519724593,0.05025981648808342
512571,1660.7769939118498,0.05733839291107187
512572,1670.610712450478,0.06605908310817854
512573,1662.297267113829,0.06656557821656993
512574,1666.3910462675049,0.061012306687490955
512575,1655.7054436669914,0.07318815235454347
512576,1648.8164309416454,0.05609467703321818
512577,1654.821502938636,0.05261156790878316
512578,1667.313905842234,0.05702715688070892
512579,1666.5552761687968,0.054599704741695565
512580,1675.7394039774615,0.03926039275605321
512581,1670.7142693868925,0.04230533030606453
512582,1673.0229166764775,0.041015128886951545
512583,1670.6981504383884,0.046455962614985455
512584,1679.7882803932303,0.03996458997783665
512585,1667.5597542376947,0.037116144689433465
512586,1669.8585907563051,0.0374409775829533
512588,1671.3204993433014,0.05415067592476907
512589,1672.4209431816387,0.05330038883024977
512591,1676.8201927534365,0.05819165043646396
512593,1667.7670184638037,0.04737359886886197
512594,1669.2879248890501,0.0826513950252983
512595,1670.5795298306462,0.0737890038035984
512596,1670.451985105847,0.06623894604106796
512597,1674.6023866473604,0.05619345175443075
512598,1670.0513433643412,0.04268980666297945
512599,1659.3285244603585,0.07292288150674202
512600,1659.8279606504932,0.06518703683306809
512602,1661.8568383406327,0.05378077559921506
512603,1663.2745875421913,0.0694191893608215
512604,1669.405484984016,0.07149138377072567
512605,1670.014908671563,0.06721166439174373
512606,1663.7071442607503,0.07666308924140286
512607,1663.6081063028876,0.04777693806787834
512608,1660.7668029384135,0.0622369926648423
512609,1658.4740364273791,0.04819824286949725
512610,1663.5533804602533,0.05054044468885475
512612,1662.8242545490712,0.05005301045926942
512613,1661.5877606806316,0.07851520377802189
512614,1664.4827070220647,0.049796561999138685
512615,1666.4762520637544,0.046520513450726386
512617,1666.8536347667555,0.04627033729940789
512619,1659.5551307335868,0.04785135418097304
512621,1672.7059464652061,0.07793917677344654
512626,1666.86302247327,0.0607409376075741
512627,1661.6572893736868,0.0603005149117324
512628,1662.978696374774,0.05451534071500136
512629,1675.4503671933885,0.09365826951152094
512630,1658.1186587387128,0.06708721042776844
512631,1659.7226027256334,0.09330029482109321
512632,1669.3980063543534,0.07296827326058383
512634,1653.7170725181943,0.05702044315402899
512635,1668.5235701565448,0.08903352002307693
512636,1663.89602577531,0.06972560112577586
512637,1665.554871319509,0.07181540999247522
512642,1657.325071845981,0.05019996707143982
512644,1670.6291437111604,0.041430482771408164
512647,1655.974367221004,0.06903534189099675
512649,1656.1025555236245,0.05534417099923735
512650,1674.5352493046055,0.10318037453010788
512651,1658.4640793078097,0.08854541309382427
512652,1656.2613005629037,0.08424500965680438
512653,1667.295111533649,0.08535914747968192
512654,1676.7217902138361,0.08854925853195876
512655,1649.280428302391,0.08834914617714096
512656,1669.9830000677039,0.09164623108998224
512658,1664.6495194870085,0.09678540313445252
512659,1665.0886264359551,0.08815038310713749
512660,1667.1563732455716,0.07378884554208162
512661,1666.675036963111,0.09417395416621722
512662,1651.9056167110496,0.05956128601240701
512665,1665.5369918727047,0.08709565368059297
512667,1672.8508230542425,0.0796667682597709
512669,1667.0352339746612,0.06286563064006298
512670,1660.777704835901,0.07041533329874008
512671,1673.6180756595634,0.07896586195029509
512672,1671.4233141808438,0.08775706310106035
512674,1661.7433601108169,0.10986111880948234
512675,1672.5908494066164,0.0678321437980983
512676,1677.5832265392012,0.05027563261179072
512677,1663.7855961442433,0.04794759128484945
512678,1669.6536086189572,0.04782083950946436
512679,1663.0582437713929,0.049237466688378626
512680,1678.247124480738,0.050187305008126896
512681,1654.457839562365,0.058211259031842454
512682,1669.8261914408156,0.06515925867452703
512683,1666.8085611500494,0.07999453035990352
512684,1663.9836374901572,0.06930390039851225
512685,1667.9655945195918,0.06884791477753124
512686,1669.2832886748452,0.0681218149638022
512687,1662.667561530701,0.0575736276554016
512688,1676.5542016766085,0.04827273347221863
512689,1672.3704552175843,0.05108183517491764
512690,1668.2771891580715,0.050210804813308696
512691,1663.4992171841434,0.05154882508380713
512692,1684.4518751545895,0.04721731207059049
512693,1660.9863039582035,0.060897437430908676
512694,1657.7939863378654,0.04145609045950813
512695,1663.1879732606787,0.0747109104930806
512698,1667.6181439879904,0.07366192170504715
512699,1661.3588603121318,0.0900229993485677
512700,1662.2622940128692,0.08163036290676495
512701,1667.4855791416696,0.07098026169826581
512702,1662.6301900725716,0.07458408347694533
512704,1669.5513826872484,0.047403766097234075
512705,1665.7310908122663,0.049001003814951864
512706,1677.1172981649474,0.052780554443772915
512707,1660.2676842653318,0.06842287669111013
512708,1672.7322599297354,0.06634431578751457
512709,1676.297168286318,0.06574924303509495
512710,1670.0374186943452,0.06654205693157868
512711,1672.4991875514374,0.06962718949080206
512712,1664.3432171007173,0.07668272045699487
512713,1677.7069193940667,0.058439988197245926
512714,1670.8723073531557,0.045007680769645605
512715,1676.9545301834744,0.054617968426703516
512716,1669.485668263272,0.03941470338246706
512718,1673.712698985222,0.05736515193780109
512719,1671.2940361256492,0.05238427934135512
512720,1669.1734148843973,0.05681920599184589
512721,1666.9976629865587,0.06046506368487332
512723,1667.3480874954346,0.045937122854825825
512725,1660.4302463371453,0.044851526939164506
512726,1670.3522638053062,0.0681739881569827
512727,1668.5748581686935,0.07053846548986978
512728,1675.7600592561041,0.08123902819905279
512729,1653.4580079228642,0.07191739265707311
512730,1650.9526097874439,0.07325996212211268
512731,1658.3465504862108,0.0950209187361114
512736,1662.6994903998768,0.05144606742649484
512737,1660.683183216933,0.05743809225806159
512738,1672.8031687609491,0.05120725327606458
512739,1653.9231136919052,0.07327016834520084
512740,1666.6135958155157,0.05005092898246199
512741,1674.2306153629213,0.0455464474477442
512742,1664.5186338243602,0.04757092498875466
512743,1665.5881509337953,0.06005362435604889
512744,1671.076313638993,0.06614879246362704
512745,1678.0460106515436,0.06626289680226242
512746,1677.888354554196,0.05780387550688366
512747,1668.4907744918537,0.06809137341865759
512748,1659.3781771507845,0.06684239030220034
512749,1673.6982423198338,0.08009771928211608
512750,1664.4102297946881,0.06517589120373579
512751,1664.6135053834128,0.07713468162548834
512752,1667.5930053128611,0.05871645784371482
512753,1665.4820609726657,0.05691625601557935
512754,1662.6235678912597,0.057673972235264825
512755,1665.4220146098462,0.0730902814599931
512756,1667.448437942762,0.059299620615649966
512757,1670.2466173750265,0.0594716485603568
512758,1660.1109886174675,0.056868642262859294
512759,1657.2602488338798,0.05323375615641219
512760,1662.58252588332,0.062346364483383224
512761,1661.2015214779576,0.06195763815571982
