NPLV,TST,C
512324,1666.153124956666,0.039279117943982214
512327,1640.0769803704964,0.05357915535559549
512328,1661.6761179114515,0.06593076753266981
512331,1644.438231288719,0.0627343583176006
512333,1642.1700608412198,0.0850663837261812
512339,1645.3256657056615,0.04806508328444581
512344,1658.5604885702492,0.04746625166658305
512348,1640.0391532881888,0.04855829135390053
512349,1635.6205697555988,0.037392999308076956
512350,1644.315627171071,0.04956249256023244
512352,1652.403640122433,0.05229825177006979
512354,1669.4810289274117,0.040618800502023954
512355,1643.474307163413,0.047774614815255155
512356,1647.9590829829267,0.04813908246487684
512358,1655.9878529882694,0.0429580830814883
512361,1656.2982971059482,0.04776419220574226
512362,1661.250406621995,0.04648123038334207
512363,1653.0816817900254,0.05580007362861762
512366,1643.836597576452,0.04253711003834944
512367,1648.7541852967956,0.04707410878498342
512368,1655.4286675176713,0.04197282399056777
512369,1628.5790635324672,0.039450465305540985
512370,1654.6748587231098,0.04984694721457892
512371,1636.8228235625602,0.03953510557889287
512372,1648.194871133466,0.04492768953325215
512373,1643.1543330910208,0.040176715741609206
512374,1649.9386445886096,0.05017973181357736
512375,1655.1639626700185,0.047774540263199085
512376,1643.1788355242747,0.042487863885693214
512377,1655.59784039807,0.04673072915381656
512379,1647.6268250629403,0.045228026127917806
512380,1649.5930216166882,0.04956081200566739
512381,1630.0525328806534,0.06046415938091875
512382,1640.40363024446,0.04239251082591468
512383,1649.0091567596148,0.036508112835457185
512384,1654.452479734295,0.048168189304875784
512385,1655.4348002715224,0.03996662853318121
512386,1654.9215568895756,0.04295563262417899
512387,1659.4859842696594,0.07731743515082325
512390,1653.082541802842,0.0395892819605935
512391,1647.529757476896,0.05634251818417405
512392,1653.4611057563777,0.041683212792803875
512393,1642.3708474763519,0.04942523226280896
512394,1647.5839989940484,0.04078080046211587
512395,1644.195610897146,0.04077209333592345
512396,1646.7312405619666,0.03661086892272909
512397,1651.4186585970149,0.03868104999144402
512398,1631.1538374445188,0.04018981395824139
512399,1656.0631862459104,0.041496176868422066
512402,1654.0831025622203,0.05753713659869038
512403,1643.6828590323312,0.041432718576002246
512405,1637.8615761634765,0.03781578839324696
512407,1646.9398616681028,0.05282520603610244
512408,1657.3612301558112,0.04412099000877916
512409,1641.301832795521,0.055633728574854234
512410,1647.22317450985,0.052045826851065076
512411,1649.8637340979612,0.046177376210837645
512412,1655.7858119865589,0.042095734361228945
512413,1653.8981516630304,0.04511553219935172
512414,1657.246323411023,0.05391770388968775
512415,1665.0755313670736,0.07795009490194302
512416,1660.6019305263833,0.046107066366388436
512417,1650.9346896244328,0.043020994054675306
512418,1646.1212826770775,0.03949268597525727
512419,1645.9389335705825,0.04157165628677824
512420,1655.1147090599532,0.042427032638050144
512421,1660.9842891880244,0.05468391769636798
