NPLV,TST,C
512324,1667.6619433544263,0.03946774745085769
512327,1671.1684563021583,0.051078885183137815
512328,1664.9519875370477,0.04785738506701937
512331,1659.1977150873001,0.058170810410066415
512333,1669.57980949783,0.05002855391128422
512339,1664.7881767857027,0.058628590736332066
512344,1681.29352411155,0.04943843108019419
512348,1671.061845487236,0.046021346910055216
512349,1652.9506104023549,0.034386679287425226
512350,1660.1800032762,0.05324709914608626
512352,1672.8702869306348,0.04539304053371467
512354,1668.8973644975713,0.043110240912907036
512355,1664.0974360500536,0.05248888570680747
512356,1679.1334904038097,0.04578510370739056
512358,1674.943969763039,0.05400051668487293
512361,1686.9567144406858,0.048786217255434715
512362,1684.124938895274,0.0505897426810539
512363,1662.1883908390855,0.057622221136566225
512366,1658.444639603864,0.0506471264941171
512367,1673.9727472349382,0.06508789557945147
512368,1665.5310317376918,0.05263020801733267
512369,1658.4975640258253,0.03688097673675929
512370,1664.547822998289,0.04633372610702355
512371,1662.9089082112112,0.047136230298878604
512372,1663.3749129312703,0.0454373755858366
512373,1655.067375970971,0.040769826274055565
512374,1664.1625257091403,0.056027011238462154
512375,1666.0830551225959,0.060022115770431136
512376,1668.8060266940054,0.05028910890909413
512377,1669.9584262849687,0.046914373182357
512379,1665.7604116796465,0.04449892233884835
512380,1667.1698789304808,0.046146762228498346
512381,1667.4412895811338,0.04620481130476975
512382,1664.531721013163,0.042763024390939264
512383,1659.3049418745798,0.04359064711971626
512384,1673.4815496612682,0.05710864700775154
512385,1675.8310190095988,0.04967786643184622
512386,1669.468982716248,0.048797956961014195
512387,1654.7638225938215,0.06344174100023413
512390,1670.3883132892356,0.04474955734627804
512391,1669.9117446025555,0.06557904674742628
512392,1659.4061532933438,0.043921621139324435
512393,1659.6488811947047,0.05457542865017426
512394,1666.5318291686021,0.04692333946229496
512395,1659.4747699390587,0.04428573124924015
512396,1656.1348870334396,0.042076199574260155
512397,1669.2106765754743,0.04174561299516805
512398,1660.735896920514,0.04195914844495763
512399,1677.80044426073,0.04730986707933568
512402,1676.2530569773794,0.054994680703023414
512403,1660.60678265451,0.044345551383654015
512405,1674.2964987473636,0.040368404519912846
512407,1675.638989604923,0.05745660806307304
