NPLV,TST,C
512324,1661.1835,0.07790548
512327,1657.4543,0.13589898
512328,1664.5642,0.111572176
512331,1653.6947,0.16250166
512333,1667.9036,0.1228097
512339,1669.6792,0.10995602
512344,1660.3888,0.13025975
512348,1658.7181,0.118292496
512349,1657.1569,0.05934043
512350,1652.906,0.0931696
512352,1666.8328,0.09763898
512354,1659.9999,0.09121771
512355,1664.5024,0.105870456
512356,1671.9264,0.08007711
512358,1666.3191,0.09036723
512361,1682.6257,0.09054294
512362,1678.6969,0.100345895
512363,1666.6421,0.13736497
512366,1664.968,0.08685522
512367,1660.5391,0.10748948
512368,1673.048,0.08867906
512369,1657.1682,0.082755566
512370,1668.7944,0.05354657
512371,1661.9956,0.0759425
512372,1655.2341,0.074622035
512373,1646.0098,0.06173134
512374,1664.6984,0.08947736
512375,1666.1099,0.08010161
512376,1664.0381,0.07124711
512377,1661.9056,0.07664535
512379,1667.6351,0.07101639
512380,1669.6807,0.089234516
512381,1645.9047,0.11934227
512382,1666.678,0.07033364
512383,1666.3387,0.05550953
512384,1672.1604,0.08999751
512385,1678.1951,0.056843467
512386,1676.1562,0.068841934
512387,1656.586,0.13574208
512390,1673.5038,0.0708095
512391,1671.2052,0.1000776
512392,1668.6418,0.0756919
512393,1662.4606,0.085401446
512394,1677.064,0.0830221
512395,1654.6084,0.060488172
512396,1658.909,0.060076453
512397,1669.9998,0.05828955
512398,1653.7712,0.06754411
512399,1675.904,0.07338619
512402,1670.418,0.072839364
512403,1658.1708,0.072162375
512405,1665.7653,0.07075456
512407,1670.2064,0.11731736
512408,1670.5955,0.064367846
512409,1663.7714,0.086430974
512410,1659.8114,0.09692659
512411,1666.2434,0.08573523
512412,1662.5507,0.068573266
512413,1669.0487,0.079918556
512414,1671.0483,0.08096795
512415,1659.6951,0.11376363
512416,1660.6233,0.11030131
512417,1670.328,0.07881082
512418,1663.4707,0.09341849
512419,1657.7981,0.06301183
512420,1671.5637,0.067792304
512421,1674.7466,0.09195459
512422,1653.9678,0.068612576
512423,1649.9186,0.106325306
512424,1655.421,0.13464704
512425,1673.2563,0.089053944
512426,1655.4917,0.07049091
512427,1662.5828,0.070319735
512428,1656.509,0.06703207
512430,1651.7891,0.14967531
512431,1663.1519,0.098406635
512432,1659.7454,0.04625941
512433,1662.6718,0.054696716
512434,1663.5372,0.055560954
512435,1644.9319,0.057692938
512436,1641.6007,0.09118923
512437,1655.5197,0.07441002
512438,1648.8998,0.092601374
512440,1669.1167,0.11694309
512442,1661.97,0.07488479
512443,1669.5266,0.087836914
512444,1650.5189,0.094493605
512448,1641.5161,0.08792488
512449,1647.1978,0.081754506
512450,1655.0337,0.07137309
512451,1645.0712,0.070262656
512452,1659.1503,0.089886665
512453,1649.2797,0.08422561
512454,1655.0878,0.08377183
512455,1659.2048,0.09293133
512456,1654.1587,0.06857627
512461,1666.4686,0.06947471
512462,1648.5709,0.077997364
512464,1661.2244,0.062898435
512469,1665.3905,0.11715378
512471,1658.6276,0.07455641
512473,1654.7101,0.08642934
512474,1669.3884,0.11096439
512477,1662.2236,0.05725199
512481,1662.5564,0.12123078
512482,1666.6096,0.10615386
512485,1676.4235,0.074815154
512489,1670.2821,0.13630709
512490,1669.6506,0.071612515
512491,1647.9208,0.07495238
512492,1675.7461,0.060901277
512494,1658.6301,0.11463504
512496,1673.2073,0.07201485
512497,1682.1382,0.0713638
512499,1679.0,0.062601306
512500,1678.7717,0.06067265
512501,1675.0679,0.07418612
512502,1671.5283,0.085562766
512503,1663.9684,0.09210095
512504,1668.9928,0.07433279
512505,1670.8049,0.07160343
512506,1659.8131,0.07918904
512507,1673.7322,0.08021488
512508,1667.8044,0.082267955
512509,1672.5732,0.086229354
512511,1645.3589,0.07555245
512512,1673.3079,0.071556315
512513,1679.4509,0.085813485
512514,1668.5365,0.063858956
512515,1677.5828,0.08412067
512516,1677.9944,0.09797701
512517,1667.9312,0.103605986
512518,1670.9628,0.07288727
512519,1673.3162,0.07920384
512520,1654.97,0.11616385
512521,1650.1116,0.11874609
512522,1653.9062,0.08597058
512523,1662.7299,0.08534397
512524,1658.2666,0.058727622
512525,1660.4788,0.07797143
512526,1679.5803,0.100327015
512527,1666.5748,0.09314474
512528,1663.4702,0.105815604
512529,1663.1527,0.08801882
512531,1665.7961,0.08340763
512532,1671.5565,0.088483095
512533,1669.6389,0.072294235
512534,1666.5272,0.09279906
512535,1668.7399,0.06880671
512536,1670.4823,0.107512094
512537,1664.5743,0.09142466
512538,1662.438,0.088228896
512539,1666.4518,0.09830796
512540,1666.2117,0.09422316
512541,1662.406,0.11509183
512542,1664.3484,0.07972219
512544,1664.3972,0.065032095
512545,1665.8849,0.10766579
512546,1663.4863,0.06962914
512547,1663.4373,0.06485589
512548,1663.3997,0.05588947
512549,1678.0354,0.07352281
512550,1672.0493,0.102228954
